"46.0","M","M","Vietnam",,"Ho Chi Minh City University of Technology, Vietnam","7.35","Automation","ISE","Mechatronics",,"MASTER","3.32","11.0","T/R + C","3.36","11.0","T/R + C","3.25","6.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.32","28.0"
"26.0","M","S","Vietnam",,"Hanoi University of Technology, Vietnam","7.65","Automatic Control","MECH","Mechatronics",,"MASTER","3.68","14.0","T/R + C","3.13","8.0","T/R + C","3.5","3.0","T/R + C","3.5","5.0",,,,,,,,,,,,,,,,,"3.48","30.0"
"29.0","M","S","Vietnam",,"Fishery University, Vietnam","8.11","Mechanics","MECH","Mechatronics",,"MASTER","3.59","11.0","T/R + C","3.09","11.0","T/R + C","3.25","8.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.32","30.0"
"26.0","M","S","Thailand","5.4","Kasetsart University, Thailand","3.08","Biology","LAB","Environmental Engineering and Management",,"MASTER","3.19","8.0","T/R + C","3.33","12.0","T/R + C","3.0","6.0","T/R + C","3.0","3.0",,,,,,,,,,,,,,,,,"3.19","29.0"
"27.0","M","S","Philippines",,"University of the Philippines-Diliman, Quezon City","2.04","Civil Engineering","CIVIL","Geotechnical and Geoenvironmental Engineering",,"MASTER","3.88","13.0","T/R + C","4.0","13.0","T/R","0.0","0.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.94","26.0"
"27.0","F","S","Thailand","4.3","King Mongkut's Institute of Tech., Ladkrabang,Thailand","3.14","Food Process Engineering","RES","Food Engineering and Bioprocess Technology",,"MASTER","3.13","12.0","T/R + C","3.13","12.0","T/R","0.0","0.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.13","24.0"
"27.0","F","S","Thailand","5","King Mongkut's Institute of Tech., Ladkrabang,Thailand","3.03","Agricultural Industry","ENV","Food Engineering and Bioprocess Technology",,"MASTER","3.63","12.0","T/R + C","3.25","12.0","T/R + C","4.0","4.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.48","28.0"
"26.0","M","S","Vietnam","5.5","Hanoi University of Technology, Vietnam","8.12","Automatic Control","MECH","Mechatronics",,"MASTER","3.57","14.0","T/R + C","3.5","8.0","T/R + C","4.0","3.0","T/R + C","3.5","5.0",,,,,,,,,,,,,,,,,"3.59","30.0"
"25.0","M","S","Vietnam",,"Cantho University, Vietnam","8.45","Electronic","ELEC","Mechatronics",,"MASTER","3.86","11.0","T/R + C","3.64","11.0","T/R + C","3.25","8.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.64","30.0"
"27.0","F","S","Vietnam",,"Vietnam National University, Hanoi","8.53","Electronics","ELEC","Mechatronics",,"MASTER","3.5","11.0","T/R + C","3.27","11.0","T/R + C","3.5","5.0","T/R + C","3.5","3.0",,,,,,,,,,,,,,,,,"3.41","30.0"
"27.0","M","S","Vietnam","5.3","Ho Chi Minh City University of Technology, Vietnam","7.45","Environmental Engineering","ENV","Environmental Engineering and Management",,"MASTER","3.88","12.0","T/R + C","3.63","14.0","T/R + C","4.0","3.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.78","29.0"
"25.0","F","S","Thailand","4.8","Naresuan University, Thailand","3.25","Agro-Industry","ENV","Environmental Engineering and Management",,"MASTER","3.0","8.0","T/R + C","3.17","12.0","T/R + C","2.67","6.0","T/R + C","3.0","3.0",,,,,,,,,,,,,,,,,"3.0","29.0"
"29.0","M","S","Vietnam","5.5","Hanoi University of Technology, Vietnam","7.77","Environmental Technology","ENV","Environmental Engineering and Management",,"MASTER","4.0","12.0","T/R + C","4.0","14.0","T/R + C","4.0","3.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"4.0","29.0"
"26.0","M","S","Vietnam",,"Ho Chi Minh City University of Technology, Vietnam","7.47","Information Tech.","CSE","Mechatronics",,"MASTER","3.36","11.0","T/R + C","3.5","11.0","T/R + C","4.0","5.0","T/R + C","3.0","3.0",,,,,,,,,,,,,,,,,"3.45","30.0"
"28.0","M","S","Vietnam",,"Cantho University, Vietnam","7.69","Environmental Engineer","ENV","Environmental Engineering and Management",,"MASTER","3.0","12.0","T/R + C","3.0","12.0","T/R + C","3.0","3.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.0","27.0"
"27.0","M","S","Vietnam","5.5","Ho Chi Minh University of Natural Sciences, Vietnam","6.50","Biology","LAB","Environmental Engineering and Management",,"MASTER","3.75","12.0","T/R + C","3.25","14.0","T/R + C","3.5","3.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.5","29.0"
"25.0","F","S","Vietnam","5.4","Cantho University, Vietnam","8.36","Environment","ENV","Environmental Engineering and Management",,"MASTER","4.0","12.0","T/R + C","3.63","14.0","T/R + C","3.5","3.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.78","29.0"
"28.0","F","S","Thailand","6","Kasetsart University, Thailand","3.10","Food Science & Technology","RES","Management of Technology",,"MASTER","3.5","15.0","T/R + C","3.1","15.0","T/R + C","3.75","8.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.38","38.0"
"37.0","M","M","Vietnam",,"Hanoi Polytechnics University, Vietnam","7.60","Mechanical","MECH","International Business - Management of Technology (VN)",,"MASTER","3.5","6.0","T/R + C","3.44","16.0","T/R + C","3.25","20.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.36","42.0"
"31.0","M","S","Vietnam",,"Hanoi University of Technology, Vietnam","6.68","Information System","CSE","International Business - Management of Technology (VN)",,"MASTER","4.0","2.0","T/R + C","3.31","16.0","T/R + C","3.63","16.0","T/R + C","3.25","8.0",,,,,,,,,,,,,,,,,"3.45","42.0"
"36.0","M","S","Vietnam",,"Hanoi National University, Vietnam","9.00","Physics","GEN","International Business - Management of Technology (VN)",,"MASTER","4.0","2.0","T/R + C","3.58","12.0","T/R + C","3.69","16.0","T/R + C","3.67","12.0",,,,,,,,,,,,,,,,,"3.67","42.0"
"32.0","F","M","Vietnam",,"University of Social Sciences and Humanities, Vietnam","6.99","English","LANG","International Business - Management of Technology (VN)",,"MASTER","4.0","2.0","T/R + C","3.81","16.0","T/R + C","3.54","24.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.67","42.0"
"36.0","F","M","Nepal","6","Tribhuvan University, Nepal","65.2%","Botany","LAB","Environmental Engineering and Management",,"MASTER","3.63","12.0","T/R + C","3.75","12.0","T/R + C","4.0","2.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.71","26.0"
"37.0","M","M","Sri Lanka","6","University of Peradeniya, Sri Lanka","2.99","Crop Science","ENV","Agricultural Systems & Engineering",,"MASTER","4.0","15.0","T/R + C","4.0","14.0","T/R","0.0","0.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"4.0","29.0"
"27.0","M","S","Vietnam","5.7","Hanoi University of Technology, Vietnam","7.78","Applied Mathematics","GEN","Computer Science",,"MASTER","3.38","12.0","T/R + C","3.63","12.0","T/R + C","3.5","5.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.5","29.0"
"33.0","M","M","Vietnam",,"Hanoi University of Technology, Vietnam","7.00","Information Technology","CSE","Information Management",,"MASTER","3.38","12.0","T/R + C","3.25","12.0","T/R + C","3.5","3.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.33","27.0"
"25.0","M","S","Vietnam",,"Vietnam National University, Hanoi","8.36","Information Technology","CSE","Computer Science",,"MASTER","3.75","12.0","T/R + C","4.0","12.0","T/R + C","3.5","3.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.83","27.0"
"25.0","M","S","Thailand","4","King Mongkut's University of Technology, Thonburi, Thailand","3.67","Applied Computer Sc.","CSE","Information Management",,"MASTER","3.25","12.0","T/R + C","3.38","12.0","T/R + C","3.5","5.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.33","29.0"
"28.0","M","S","Indonesia","5.3","Soegijapranata Catholic University, Indonesia","3.79","Electrical Engineering","ELEC","Mechatronics",,"MASTER","3.88","12.0","T/R + C","4.0","12.0","T/R + C","4.0","3.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.94","27.0"
"31.0","M","M","Lao PDR",,"National University of Laos","7.48","English","LANG","International Public Management",,"MASTER","2.2","12.0","T/R + C","2.75","12.0","T/R + C","3.2","15.0","T/R + C","3.25","6.0",,,,,,,,,,,,,,,,,"2.78","45.0"
"30.0","F","S","Lao PDR",,"Chiang Mai University, Thailand","2.48","Mass Communication","LANG","Gender and Development Studies",,"MASTER","3.43","10.5","T/R + C","3.32","14.0","T/R","0.0","0.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.37","24.5"
"30.0","M","M","Thailand","0","Sripatum University, Thailand","2.69","Electrical Engineering","ELEC","Energy",,"MASTER","2.68","11.0","T/R + C","2.89","14.0","T/R + C","3.42","6.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"2.92","31.0"
"28.0","F","S","Thailand","5.5","Chulalongkorn University, Thailand","3.21","Computer Science","CSE","Information Management",,"MASTER","4.0","12.0","T/R + C","4.0","5.0","T/R + C","3.88","12.0","T/R + C","4.0","3.0",,,,,,,,,,,,,,,,,"3.95","32.0"
"25.0","F","S","PR China","4.6","Wuhan University","2.96","Geography, Information System","CIVIL","Remote Sensing and Geographic Information Systems",,"MASTER","3.5","12.0","T/R + C","3.88","14.0","T/R","0.0","0.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.69","26.0"
"24.0","M","S","Indonesia","5.4","Gadjah Mada University, Yogyakarta, Indonesia","3.88","Civil Engineering","CIVIL","Construction, Engineering and Infrastructure Management",,"MASTER","3.38","12.0","T/R + C","3.38","12.0","T/R","0.0","0.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.38","24.0"
"37.0","M","M","Indonesia","6","Petra Christian University, Indonesia","3.4","Electronics","ELEC","Mechatronics",,"MASTER","4.0","12.0","T/R + C","3.75","14.0","T/R + C","4.0","3.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.89","29.0"
"36.0","M","S","Thailand",,"Ramkhamhaeng University, Thailand","2.29","Marketing","MBA","International Business - Management of Technology (BKK)",,"MASTER","3.38","12.0","T/R + C","3.5","12.0","T/R + C","3.5","9.0","T/R + C","3.17","9.0",,,,,,,,,,,,,,,,,"3.39","42.0"
"28.0","F","S","Thailand","4.5","Mahidol University, Thailand","3.18","Environmental Health Science","ENV","Environmental Engineering and Management",,"MASTER","3.13","12.0","T/R + C","3.38","12.0","T/R + C","4.0","3.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.33","27.0"
"24.0","F","S","Thailand","5","Kasetsart University, Thailand","3.74","Agro-Industrial Product Development","ENV","Food Engineering and Bioprocess Technology",,"MASTER","3.75","12.0","T/R + C","4.0","12.0","T/R","0.0","0.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.88","24.0"
"27.0","M","S","Thailand","5.2","Chulalongkorn University, Thailand","2.61","L. Architecture","CIVIL","Remote Sensing and Geographic Information Systems",,"MASTER","3.88","12.0","T/R + C","4.0","12.0","T/R","0.0","0.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.94","24.0"
"24.0","M","S","Vietnam","5.4","Hanoi National University, Vietnam","8.06","Geotechnics","CIVIL","Geotechnical and Geoenvironmental Engineering",,"MASTER","3.58","13.0","T/R + C","3.63","12.0","T/R + C","4.0","4.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.63","29.0"
"25.0","F","S","Thailand","5.2","King Mongkut's Institute of Tech., Ladkrabang,Thailand","3.30","Food Engineering","RES","Industrial Engineering & Management",,"MASTER","3.17","9.0","T/R + C","3.38","12.0","T/R + C","3.75","6.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.39","27.0"
"29.0","M","S","Malaysia","5.8","Universiti Malaysia Sabah","3.20","Marketing","MBA","International Business",,"MASTER","3.38","14.0","T/R + C","2.7","12.0","T/R + C","4.0","15.0","T/R + C","3.0","3.0",,,,,,,,,,,,,,,,,"3.33","44.0"
"46.0","M","S","United States of America",,"Sonoma State University, California","3.17","Management","MBA","Aquaculture and Aquatic Resources Management",,"MASTER","3.73","11.0","T/R + C","3.64","13.0","T/R + C","3.5","2.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.67","26.0"
"24.0","F","S","Thailand","5.5","Kasetsart University, Thailand","3.81","Agro-Industrial Product Development","ENV","Food Engineering and Bioprocess Technology",,"MASTER","3.63","12.0","T/R + C","4.0","12.0","T/R","0.0","0.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.81","24.0"
"24.0","F","S","Thailand","5","Kasetsart University, Thailand","3.20","Agro-Industrial Product Development","ENV","Environmental Engineering and Management",,"MASTER","3.13","12.0","T/R + C","3.5","11.0","T/R + C","3.5","3.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.33","26.0"
"24.0","F","S","Thailand","5","Kasetsart University, Thailand","3.35","Agro-Industrial Product Development","ENV","Environmental Engineering and Management",,"MASTER","3.38","12.0","T/R + C","3.45","11.0","T/R + C","4.0","3.0","T/R + C","4.0","2.0",,,,,,,,,,,,,,,,,"3.52","28.0"
"41.0","M","M","Nepal","5.5","Tribhuvan University, Nepal","64.2%","General Forestry","ENV","Natural Resources Management",,"MASTER","4.0","13.0","T/R + C","4.0","11.0","T/R","0.0","0.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"4.0","24.0"
"28.0","M","S","Vietnam",,"Hue University of Science, Vietnam","3.36","Informatic","CSE","Computer Science",,"MASTER","3.38","12.0","T/R + C","3.63","12.0","T/R + C","3.5","5.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.5","29.0"
"31.0","F","S","Lao PDR","4.5","National University of Laos","7.00","French Language","LANG","Gender and Development Studies",,"MASTER","2.38","12.0","T/R + C","2.5","9.0","T/R + C","3.5","9.0","T/R + C","3.44","8.5",,,,,,,,,,,,,,,,,"2.9","38.5"
"31.0","M","S","Lao PDR",,"Bangalore University, India","60.5%","History Economic Political Science","GEN","Natural Resources Management",,"MASTER","2.73","11.0","T/R + C","2.92","13.0","T/R","0.0","0.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"2.83","24.0"
"27.0","M","S","Cambodia","5","Royal University of Agriculture, Cambodia","3.19","Agronomy","ENV","Natural Resources Management",,"MASTER","3.54","13.0","T/R + C","3.36","11.0","T/R","0.0","0.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.46","24.0"
"44.0","M","M","Vietnam",,"Azerbaidjan Institute of Oil & Chemistry, USSR","Excel","Oil & Gas Production","RES","International Business - Management of Technology (VN)",,"MASTER","3.6","10.0","T/R + C","3.67","12.0","T/R + C","3.75","8.0","T/R + C","3.58","12.0",,,,,,,,,,,,,,,,,"3.64","42.0"
"32.0","F","S","Vietnam",,"University of Social Sciences and Humanities, Ho Chi Minh City, Vietnam","7.00","English, Literature","LANG","International Business - Management of Technology (VN)",,"MASTER","3.7","10.0","T/R + C","3.67","12.0","T/R + C","3.5","8.0","T/R + C","3.67","12.0",,,,,,,,,,,,,,,,,"3.64","42.0"
"39.0","F","M","Vietnam",,"National Economics University, Kiev, Ukraine","4.5","Economics Planning","MBA","International Business - Management of Technology (VN)",,"MASTER","3.33","6.0","T/R + C","3.57","14.0","T/R + C","3.64","14.0","T/R + C","3.75","8.0",,,,,,,,,,,,,,,,,"3.6","42.0"
"30.0","F","S","Thailand","6","Kasetsart University, Thailand","2.82","Electrical Engineering","ELEC","International Business",,"MASTER","3.7","15.0","T/R + C","3.8","15.0","T/R","0.0","0.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.75","30.0"
"26.0","F","S","Thailand","5.4","Kasetsart University, Thailand","3.53","Electrical Engineering","ELEC","International Business",,"MASTER","3.7","15.0","T/R + C","3.6","15.0","T/R","0.0","0.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.65","30.0"
"35.0","F","S","Myanmar",,"University of Distance Education, Yangon, Myanmar","A+","Chemistry","LAB","International Business",,"MASTER","3.3","15.0","T/R + C","3.8","15.0","T/R","0.0","0.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.55","30.0"
"27.0","F","S","Vietnam","5.4","Hanoi National Economics University, Vietnam","8.00","Banking & Finance","MBA","International Business",,"MASTER","3.3","15.0","T/R + C","3.46","14.0","T/R","0.0","0.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.38","29.0"
"28.0","F","S","PR China","4.2","Xian Institute of Technology, P.R.C.","8.00","Electronic Engineering","ELEC","Management of Technology",,"MASTER","3.2","15.0","T/R + C","3.0","15.0","T/R + C","3.5","5.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.14","35.0"
"24.0","M","S","Bangladesh",,"North South University, Bangladesh","3.48","Finance","MBA","International Business",,"MASTER","3.8","15.0","T/R + C","3.5","8.0","T/R","0.0","0.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.71","23.0"
"45.0","F","M","Thailand",,"Chulalongkorn University, Thailand","3.00","Biology","LAB","International Business - Management of Technology (BKK)",,"MASTER","3.63","12.0","T/R + C","3.88","12.0","T/R + C","3.33","9.0","T/R + C","3.5","9.0",,,,,,,,,,,,,,,,,"3.61","42.0"
"32.0","F","S","Myanmar",,"Institute of Medicine (1), Yangon, Myanmar","B+","Medicine & Surgery","LAB","International Business - Management of Technology (BKK)",,"MASTER","3.75","12.0","T/R + C","3.5","12.0","T/R + C","3.5","9.0","T/R + C","3.33","9.0",,,,,,,,,,,,,,,,,"3.54","42.0"
"48.0","F","S","Thailand",,"Ramkamhaeng University, Thailand","2.67","Accounting","MBA","International Business - Management of Technology (BKK)",,"MASTER","3.13","12.0","T/R + C","3.63","12.0","T/R + C","3.17","9.0","T/R + C","2.83","9.0",,,,,,,,,,,,,,,,,"3.21","42.0"
"49.0","F","S","Thailand",,"Bangkok University, Thailand","2.55","Accounting","MBA","International Business - Management of Technology (BKK)",,"MASTER","3.75","12.0","T/R + C","3.63","12.0","T/R + C","3.5","9.0","T/R + C","3.33","9.0",,,,,,,,,,,,,,,,,"3.57","42.0"
"26.0","F","S","Vietnam","5.4","Ho Chi Minh City University of Technology, Vietnam","3.19","Chemical - Food Engineering","RES","Pulp and Paper Technology",,"MASTER","3.5","12.0","T/R + C","3.46","12.0","T/R + C","4.0","4.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.52","28.0"
"26.0","F","S","Vietnam","6.2","Ho Chi Minh City University of Economics, Vietnam","7.91","Foreign Trade","MBA","International Business",,"MASTER","3.7","15.0","T/R + C","3.75","14.0","T/R","0.0","0.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.72","29.0"
"36.0","M","M","Taiwan","5","Chinese Culture University, Taiwan","3.22","Chemical Engineering","LAB","Management of Technology",,"MASTER","3.6","15.0","T/R + C","3.6","15.0","T/R","0.0","0.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.6","30.0"
"27.0","F","S","Myanmar","7","Preston University, Islamabad, Pakistan","3.90","Business Administration","MBA","International Business",,"MASTER","3.6","15.0","T/R + C","3.8","15.0","T/R","0.0","0.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.7","30.0"
"27.0","F","S","Myanmar","5.6","Yangon Technological University, Myanmar","4.71","Electronics","ELEC","Information & Communications Technologies",,"MASTER","2.88","12.0","T/R + C","3.13","12.0","T/R + C","3.5","8.0","T/R + C","3.0","6.0",,,,,,,,,,,,,,,,,"3.08","38.0"
"23.0","F","S","PR China","5.6","Southern Yangtze University","3.45","Hospitality and Tourism Management","MBA","International Business",,"MASTER","2.9","15.0","T/R + C","3.2","17.0","T/R + C","3.13","12.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.07","44.0"
"30.0","M","S","Vietnam","5.6","Ho Chi Minh University of Natural Sciences, Vietnam","6.52","Mathematics Informatics","GEN","Computer Science",,"MASTER","2.88","12.0","T/R + C","3.25","12.0","T/R + C","3.5","3.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.11","27.0"
"29.0","M","S","Bangladesh","6","Bangladesh University of Engineering & Technology, Dhaka, Bangladesh","3.42","Civil Engineering","CIVIL","Environmental Engineering and Management",,"MASTER","3.63","12.0","T/R + C","3.7","15.0","T/R","0.0","0.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.67","27.0"
"27.0","F","S","Vietnam","5","Hanoi National University, Vietnam","7.25","Environmental Sciences","ENV","Urban Environmental Management",,"MASTER","3.29","14.0","T/R + C","3.57","14.0","T/R","0.0","0.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.43","28.0"
"39.0","F","M","Thailand",,"Thammasat University, Thailand","3.18","Statisctics","GEN","International Business - Management of Technology (BKK)",,"MASTER","3.75","12.0","T/R + C","3.75","12.0","T/R + C","3.67","9.0","T/R + C","3.5","9.0",,,,,,,,,,,,,,,,,"3.68","42.0"
"32.0","M","S","Thailand","4.6","Chulalongkorn University, Thailand","2.98","Architecture","GEN","Urban Environmental Management",,"MASTER","3.32","14.0","T/R + C","3.23","11.0","T/R + C","3.5","3.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.3","28.0"
"32.0","M","M","Vietnam",,"Cantho University, Vietnam","7.61","Informatics","LANG","Information Management",,"MASTER","3.0","12.0","T/R + C","3.13","12.0","T/R + C","3.5","5.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.11","29.0"
"23.0","M","S","Indonesia","5","Petra Christian University, Indonesia","2.95","Geotechnical Engineering","ENV","Construction, Engineering and Infrastructure Management",,"MASTER","3.38","12.0","T/R + C","3.75","6.0","T/R","0.0","0.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.5","18.0"
"25.0","F","S","Indonesia","5","Petra Christian University, Indonesia","3.21","Civil Engineering","CIVIL","Construction, Engineering and Infrastructure Management",,"MASTER","4.0","12.0","T/R + C","4.0","6.0","T/R","0.0","0.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"4.0","18.0"
"25.0","M","S","Vietnam",,"Hanoi University of Technology, Vietnam","8.10","Electrical Engineer","ELEC","Industrial Engineering & Management",,"MASTER","3.63","12.0","T/R + C","3.63","12.0","T/R + C","4.0","3.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.67","27.0"
"26.0","M","S","Vietnam",,"Ho Chi Minh City University of Technical Education, Vietnam","8.11","Electronics","ELEC","Mechatronics",,"MASTER","3.32","11.0","T/R + C","3.36","11.0","T/R + C","4.0","8.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.48","30.0"
"36.0","M","S","Vietnam",,"University of Agriculture and Forestry, Ho Chi Minh City, Vietnam","6.47","Mechanics in Agriculture & Forestry","ENV","International Business - Management of Technology (VN)",,"MASTER","3.5","8.0","T/R + C","3.79","14.0","T/R + C","3.63","8.0","T/R + C","3.75","12.0",,,,,,,,,,,,,,,,,"3.69","42.0"
"33.0","M","S","Myanmar","5.5","Institute of Forestry, Yezin, Myanmar","82.6","Forestry","ENV","Natural Resources Management",,"MASTER","3.46","13.0","T/R + C","3.58","12.0","T/R","0.0","0.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.52","25.0"
"30.0","F","S","Thailand","5","Mahidol University, Thailand","3.43","Environmental Health Science","ENV","Environmental Engineering and Management",,"MASTER","3.13","12.0","T/R + C","3.63","12.0","T/R + C","4.0","2.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.42","26.0"
"26.0","F","S","Vietnam",,"Ho Chi Minh University of Technical Education, Vietnam","7.91","Electronics Engineer","ELEC","Mechatronics",,"MASTER","3.73","11.0","T/R + C","3.68","11.0","T/R + C","3.25","8.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.61","30.0"
"29.0","M","S","Thailand","4.9","Chulalongkorn University, Thailand","2.88","Civil","CIVIL","Industrial Engineering & Management",,"MASTER","4.0","12.0","T/R + C","4.0","12.0","T/R + C","4.0","3.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"4.0","27.0"
"30.0","M","S","Vietnam",,"Hanoi Pharmaceutical University, Vietnam","7.70","Pharmacy","LAB","International Business - Management of Technology (VN)",,"MASTER","3.5","2.0","T/R + C","3.5","16.0","T/R + C","3.63","24.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.57","42.0"
"29.0","M","S","Vietnam",,"Le Quy Don Technical University, Vietnam","7.80","Mechanical","MECH","Industrial Engineering & Management",,"MASTER","3.38","12.0","T/R + C","3.38","12.0","T/R + C","3.5","5.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.39","29.0"
"27.0","M","S","India","6","Dr. A.S. College of Agril. Engineering, MPAU, Rahuri, India","7.87","Agricultural Meteorology","ENV","Agricultural Systems & Engineering",,"MASTER","4.0","15.0","T/R + C","4.0","12.0","T/R + C","4.0","4.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"4.0","31.0"
"27.0","F","S","Vietnam","5.6","Hanoi University of Technology, Vietnam","9","Energy Economics","RES","Energy",,"MASTER","3.27","11.0","T/R + C","3.54","13.0","T/R + C","3.71","9.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.48","33.0"
"30.0","M","S","Bangladesh","6.8","Shahjalal University of Science & Technology, Bangladesh","3.81","Computer","CSE","Information & Communications Technologies",,"MASTER","3.38","12.0","T/R + C","3.13","12.0","T/R + C","4.0","5.0","T/R + C","3.5","3.0",,,,,,,,,,,,,,,,,"3.35","32.0"
"25.0","M","S","India","6.2","Institute of Engineering and Technology, India","8.46","Chemical Engineering","LAB","Environmental Engineering and Management",,"MASTER","3.62","13.0","T/R + C","3.5","10.0","T/R + C","4.0","3.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.62","26.0"
"31.0","F","M","Vietnam",,"Hanoi Commercial University, Vietnam","7","Bus. Adm.","MBA","International Business - Management of Technology (VN)",,"MASTER","3.67","6.0","T/R + C","3.21","14.0","T/R + C","3.79","14.0","T/R + C","3.63","8.0",,,,,,,,,,,,,,,,,"3.55","42.0"
"34.0","M","S","Vietnam",,"Hanoi Transport and Communication University, Vietnam","Good","Bridge & Road Construction","CIVIL","International Business - Management of Technology (VN)",,"MASTER","3.67","6.0","T/R + C","3.71","14.0","T/R + C","3.57","14.0","T/R + C","4.0","8.0",,,,,,,,,,,,,,,,,"3.71","42.0"
"32.0","M","M","Vietnam",,"Ho Chi Minh City University of Technology, Vietnam","7.25","Electrical - Electronics","ELEC","Industrial Engineering & Management",,"MASTER","3.75","12.0","T/R + C","4.0","12.0","T/R + C","3.5","5.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.83","29.0"
"26.0","M","S","Thailand","4.8","Khon Kaen University, Thailand","3.32","Environmental Science","ENV","Environmental Engineering and Management",,"MASTER","3.13","12.0","T/R + C","3.13","12.0","T/R + C","3.5","3.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.17","27.0"
"27.0","F","S","Philippines","7","University of the Philippines, Mindanao","1.60","Behavioral Studies","GEN","Gender and Development Studies",,"MASTER","4.0","12.0","T/R + C","3.94","15.5","T/R","0.0","0.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.97","27.5"
"27.0","M","S","Bangladesh","6.5","University of Dhaka, Bangladesh","2.75","Marketing","MBA","International Business",,"MASTER","3.9","15.0","T/R + C","3.9","17.0","T/R + C","3.75","12.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.86","44.0"
