"2.5","3.48","Cantho University, Vietnam"
"3.5","3.67","Mariupol Metallurgical Institute"
"3.5","3.45","Hanoi University of Technology, Vietnam"
"2.5","3.55","University of Social Sciences and Humanities, Vietnam"
"4.0","3.76","Hanoi University of Technology, Vietnam"
"2.59","3.67","Mahidol University, Thailand"
"3.0","3.97","University of Social Sciences and Humanities, Hanoi, Vietnam"
"3.28","3.0","Mongolian University of Science & Technology"
"1.0","3.0","University of Distance Education, Yangon, Myanmar"
"3.37","3.45","Chulalongkorn University, Thailand"
"3.5","3.84","Hanoi University of Science, Vietnam"
"2.98","3.4","Royal University of Agriculture, Cambodia"
"3.89","3.67","Kathmandu University, Nepal"
"3.5","3.44","Hanoi University of Technology, Vietnam"
"3.5","3.61","Hanoi University of Technology, Vietnam"
"3.0","3.47","Hanoi University of Technology, Vietnam"
"3.6","3.53","Kasetsart University, Thailand"
"3.0","3.74","Institute for International Relations, Hanoi, Vietnam"
"2.75","3.24","Royal University of Law and Economics, Cambodia"
"3.0","2.92","Hanoi University of Science, Vietnam"
"3.0","3.7","Vietnam National University, Hanoi"
"2.75","3.08","Institute of Technology of Cambodia"
"3.04","3.6","Shahjalal University of Science & Technology, Bangladesh"
"3.0","3.5","University of Danang, Vietnam"
"3.93","4.0","King Mongkut's Institute of Tech., Ladkrabang,Thailand"
"3.5","3.65","Hanoi University of Technology, Vietnam"
"3.01","3.55","Chulalongkorn University, Thailand"
"3.33","3.73","Kathmandu University, Nepal"
"3.34","3.69","King Mongkut's Institute of Tech., Ladkrabang,Thailand"
"2.5","2.92","Water Resources University Hanoi, Vietnam"
"2.7","3.35","Thammasat University, Thailand"
"2.5","3.38","National University of Vietnam, Hochiminh"
"3.06","3.36","Kasetsart University, Thailand"
"3.45","3.77","Bandung Institute of Technology, Indonesia"
"4.0","3.3","NWFP University of Engineering & Technology Peshawar, Pakistan."
"3.5","2.96","National University of Laos"
"3.28","3.75","King Mongkut's Inst. of Technology, North Bangkok, Thailand"
"3.62","3.17","Suranaree University of Tech., Nakhon Ratchasima, Thailand"
"2.5","3.32","Ho Chi Minh City University of Law, Vietnam"
"3.12","3.06","King Mongkut's Institute of Technology Ladkrabang,Thailand"
"2.5","3.18","Ho Chi Minh City University of Law, Vietnam"
"3.13","3.68","Chulalongkorn University, Thailand"
"3.82","3.95","Chiang Mai University, Thailand"
"3.0","2.9","Cantho University, Vietnam"
"3.06","3.5","Chulalongkorn University, Thailand"
"3.12","3.25","Kasetsart University, Thailand"
"3.47","3.2","Khon Kaen University, Thailand"
"2.59","3.45","Khon Kaen University, Thailand"
"3.11","3.35","Mahidol University, Thailand"
"3.5","3.9","Natural Resources Training Institute, Bhutan"
"2.52","3.54","Bangladesh University of Engineering & Technology, Dhaka, Bangladesh"
"3.5","3.55","Hanoi University of Technology, Vietnam"
"3.5","3.36","University of Commerce, Vietnam"
"3.04","3.94","University of Moratuwa, Sri Lanka"
"2.75","3.4","Khon Kaen University, Thailand"
"3.7","3.5","Chiang Mai University, Thailand"
"3.5","3.56","Hanoi University of Civil Engineering, Vietnam"
"3.28","3.61","China University of Geosciences at Wuhan, P.R.C."
"3.0","3.67","National Economics University, Vietnam"
"2.0","3.71","Trade University"
"3.5","3.6","Hanoi University of Technology, Vietnam"
"3.5","3.62","University of Sofia, Bulgaria"
"3.8","3.76","Hanoi University of Technology, Vietnam"
"3.0","3.64","Hanoi Transport and Communication University, Vietnam"
"3.0","3.48","Hanoi National University, Vietnam"
"3.45","3.64","Asian Institute of Technology, Thailand"
"3.0","3.44","Cantho University, Vietnam"
"3.5","3.79","University of Poona, India"
"3.0","2.77","National University of Laos"
"2.68","3.18","Ho Chi Minh City University of Technology, Vietnam"
"3.0","3.23","Padjadjaran University, Bandung"
"3.5","3.56","Ho Chi Minh City University of Economics, Vietnam"
"3.29","3.22","National University of Laos"
"3.79","3.39","Asian University of Science & Technology,Thailand"
"2.51","3.83","University of Peradeniya, Sri Lanka"
"3.4","3.37","Royal University of Phnom Penh, Cambodia"
"2.78","3.34","National University of Laos"
"3.0","3.04","Institute of Economics, Yangon, Myanmar"
"2.5","3.19","Ho Chi Minh City Polytechnic University,Vietnam"
"3.5","3.5","Water Resources University Hanoi, Vietnam"
"3.42","3.8","Khon Kaen University, Thailand"
"3.0","2.85","University of Fisheries, Nha Trang, Vietnam"
"2.5","3.17","Ho Chi Minh City University of Technology, Vietnam"
"2.75","3.42","Chulalongkorn University, Thailand"
"4.0","3.17","Islamic University, Kushtia, Bangladesh"
"3.5","3.48","Ho Chi Minh University of Natural Sciences, Vietnam"
"3.62","2.97","National University of Laos"
"3.56","3.67","King Mongkut's University of Technology, Thonburi, Thailand"
"3.5","3.89","Cantho University, Vietnam"
"4.0","3.65","Tribhuvan University, Nepal"
"2.69","3.44","Chulalongkorn University, Thailand"
"2.41","3.0","Mahidol University, Thailand"
"3.0","3.39","Royal Bhutan Institute of Technology"
"3.12","3.88","Chulalongkorn University, Thailand"
"3.5","3.94","Birla Institute of Technology"
"3.5","3.85","Post & Telecommunication University of Vietnam"
"2.82","3.31","Suranaree University of Tech., Nakhon Ratchasima, Thailand"
"3.36","3.9","Khon Kaen University, Thailand"
"2.88","3.5","King Mongkut's Institute of Tech., Ladkrabang,Thailand"
"3.04","3.45","Assumption University, Thailand"
"2.81","3.32","Kasetsart University, Thailand"
"3.5","2.92","Amravati University, India"
"2.88","3.45","Assumption University, Thailand"
"3.29","3.68","City University of Hong Kong"
"3.0","3.38","National University of Bangladesh, Gazipur"
"2.5","3.56","University of Pedagogy, Ho Chi Minh City, Vietnam"
"1.66","3.5","Korea National Open University"
"3.0","2.89","Tashkent Institute of Irrigation & Melioration"
"2.51","2.98","National University of Laos"
"3.5","3.61","Posts and Telecom Institute of Technology"
"2.82","3.0","King Mongkut's Inst. of Technology, North Bangkok, Thailand"
"3.5","3.27","Shaanxi University of Science and Technology"
"3.15","3.88","Kasetsart University, Thailand"
"2.75","3.55","University of the Philippines Los Banos"
"3.14","3.35","Kathmandu University, Nepal"
"3.74","3.36","Tashkent State Technical University"
"2.5","3.81","Hanoi University of Civil Engineering, Vietnam"
"3.37","3.11","King Mongkut's Inst. of Technology, North Bangkok, Thailand"
"2.75","3.68","Royal University of Phnom Penh, Cambodia"
"3.0","3.58","Institute of Economic Science, Cambodia"
"2.5","3.74","Vietnam National University, Hanoi"
"4.0","3.74","Kurukshetra University, India"
"2.5","3.75","Hanoi National Economics University, Vietnam"
"3.41","3.63","Chulalongkorn University, Thailand"
"2.9","3.65","Khon Kaen University, Thailand"
"3.23","3.46","King Mongkut's Institute of Tech., Ladkrabang,Thailand"
"4.0","3.55","School of Architecture, India"
"3.5","3.61","Cantho University, Vietnam"
"3.0","3.12","Hue University of Science, Vietnam"
"4.0","3.22","University of Engineering & Technology, Taxila"
"3.15","3.21","Kathmandu University, Nepal"
"3.34","3.25","Kathmandu University, Nepal"
"4.0","3.56","Tribhuvan University, Nepal"
"2.36","2.82","Ho Chi Minh City University of Technology, Vietnam"
"2.38","3.51","The University of the Thai Chamber of Commerce"
"3.5","3.62","University of Commerce"
"2.71","3.72","University of Moratuwa, Sri Lanka"
"3.0","3.31","Cantho University, Vietnam"
"2.95","3.49","Punjab Agricultural University, Ludhiana, India"
"3.0","3.57","National Economics University, Vietnam"
"4.0","3.17","Saurashtra University"
"3.1","3.09","National University of Laos"
"3.0","3.67","Foreign Trade University, Vietnam"
"3.69","2.94","Royal University of Agriculture, Cambodia"
"3.5","3.77","Ho Chi Minh City University of Law, Vietnam"
"3.0","3.86","Ho Chi Minh City Polytechnic University, Vietnam"
"3.0","3.55","Hanoi University of Technology, Vietnam"
"3.17","3.5","Universiti Malaysia Sarawak"
"3.41","3.71","Thammasat University, Thailand"
"3.0","3.65","Tribhuvan University, Nepal"
"3.19","3.95","Independent University, Bangladesh"
"2.5","3.42","Thammasat University, Thailand"
"3.5","3.67","Hanoi University of Technology, Vietnam"
"3.0","3.06","Hanoi University of Science, Vietnam"
"3.6","3.78","Kyrgyz National University, Kyrgyztan"
"3.5","3.57","Barkatullah University"
"3.81","3.11","Mae Fah Luang University, Thailand"
"2.58","3.17","Petra Christian University, Indonesia"
"3.84","3.83","Chulalongkorn University, Thailand"
"3.08","3.38","Rajamangala Institute of Technology, Thailand"
"3.0","3.13","Hanoi University of Technology, Vietnam"
"2.77","3.38","Ho Chi Minh City University of Technology, Vietnam"
"3.6","3.69","King Mongkut's Inst. of Technology, North Bangkok, Thailand"
"4.0","3.94","Panjab University, Chandigarh, India"
"3.07","3.23","National University of Laos"
"3.0","3.17","Ho Chi Minh City University of Technology, Vietnam"
"3.59","3.27","Maejo Institute of Agricultural Technology, Chiangmai, Thailand"
"3.19","3.3","Gadjah Mada University, Yogyakarta, Indonesia"
"3.5","3.59","Tribhuvan University, Nepal"
"3.5","3.12","Hanoi University of Science, Vietnam"
"3.27","3.45","University of Maryland University College, USA"
"3.5","3.86","University of Economics of Ho Chi Minh City, Vietnam"
"2.5","3.43","University of Natural Sciences, Ho Chi Minh City, Vietnam"
"3.28","3.92","University of Malaya, Kuala Lumpur, Malaysia"
"3.0","3.11","National University of Laos"
"3.0","2.91","Hanoi University of Science, Vietnam"
"3.0","3.13","Hanoi University of Science, Vietnam"
"3.5","3.24","Hanoi University of Science, Vietnam"
"3.5","3.75","Hanoi University of Science, Vietnam"
"3.5","3.61","Danang University of Technology, Vietnam"
"3.46","3.67","King Mongkut's Institute of Tech., Ladkrabang,Thailand"
"2.99","3.8","University of Moratuwa, Sri Lanka"
"2.43","3.57","The University of Seoul"
"3.15","3.67","Kathmandu University, Nepal"
"3.5","3.23","Qinghai Nationality Institute"
"2.35","3.15","University of California, Los Angeles"
"3.02","3.33","Rajamangala Institute of Technology, Thailand"
"3.06","3.72","Assumption University, Thailand"
"3.07","3.1","Mahidol University, Thailand"
"3.07","3.17","Ho Chi Minh City University of Technology, Vietnam"
"3.5","3.64","University of Dhaka, Bangladesh"
"3.37","3.27","Ubon Ratchathani University, Thailand"
"3.4","3.0","Thammasat University, Thailand"
"2.42","3.15","Bangladesh Institute of Technology, Rajshahi"
"3.12","3.33","Petra Christian University, Indonesia"
"3.5","3.65","Hanoi University of Technology, Vietnam"
"3.55","3.56","Kasetsart University, Thailand"
"3.09","2.89","Khon Kaen University, Thailand"
"3.0","3.57","University of Danang, Vietnam"
"3.0","3.03","Hanoi University of Technology, Vietnam"
"3.0","2.95","Hanoi University of Technology, Vietnam"
"3.53","3.83","Khon Kaen University, Thailand"
"3.28","3.23","Kasetsart University, Thailand"
"3.17","3.5","Prince of Songkla University, Hat Yai, Thailand"
"2.87","3.06","Bangkok University, Thailand"
"2.36","3.21","Ho Chi Minh City University of Technology, Vietnam"
"3.24","3.21","Naresuan University, Thailand"
"3.5","3.27","Hue University of Agricultural and Forestry, Vietnam"
"2.97","2.78","Diponegoro University, Semarang, Indonesia"
"3.4","3.6","Royal Thai Air Force Academy, Thailand"
"2.91","3.42","Royal University of Agriculture, Cambodia"
"3.0","3.78","Yangon Technological University, Myanmar"
"3.0","2.89","Water Resources University Hanoi, Vietnam"
"3.0","3.5","University of Mumbai, India"
"3.23","3.19","Naresuan University, Thailand"
"3.73","3.78","King Mongkut's Institute of Tech., Ladkrabang,Thailand"
"2.64","3.77","Chulalongkorn University, Thailand"
"3.6","3.55","King Mongkut's Institute of Tech., Ladkrabang,Thailand"
"4.0","3.1","Harbin Engineering University"
"2.45","3.76","Bangladesh University of Engineering & Technology, Dhaka, Bangladesh"
"4.0","3.55","Tribhuvan University, Nepal"
"4.0","3.5","Cochin University of Science & Technology, India"
"3.6","3.29","Khon Kaen University, Thailand"
"3.75","3.72","Mahidol University, Nakornpathom, Thailand"
"2.46","3.67","Institute of Surveying & Mapping, Diyatalawa, Sri Lanka"
"3.33","3.37","King Mongkut's Inst. of Technology, North Bangkok, Thailand"
"3.44","3.06","King Mongkut's Institute of Tech., Ladkrabang,Thailand"
"2.85","3.5","King Mongkut's Institute of Tech., Ladkrabang,Thailand"
"3.0","3.57","Water Resources University, Hanoi, Vietnam"
"3.5","3.89","Tribhuvan University, Nepal"
"3.27","3.37","King Mongkut's Institute of Technology North Bangkok, Thailand"
"4.0","3.58","National Institute of Technology, India"
"3.0","3.52","Tribhuvan University, Nepal"
"3.09","3.5","Kasetsart University, Thailand"
"3.7","3.65","Northeastern University, P.R. China"
"3.07","3.65","Prince of Songkla University, Hat Yai, Thailand"
"3.09","3.77","Khulna University, Bangladesh"
"3.5","3.82","Bapuji Institute of Engineering & Technology, India"
"4.0","3.67","Gauhati University, India"
"3.55","3.8","Chiang Mai University, Thailand"
"4.0","3.68","Kurukshetra University, India"
"3.92","3.38","National University of Mongolia"
"3.48","3.27","Mahidol University, Thailand"
"3.0","3.74","University of Fisheries, Nha Trang, Vietnam"
"3.63","3.62","Kasetsart University, Thailand"
"4.0","2.86","National Polytechnic Institute"
"3.5","4.0","Hanoi University of Technology, Vietnam"
"3.0","3.35","Agriculture University No. 4 (Nong Lam Univ.)"
"3.58","2.94","Prince of Songkla University, Surat Thani"
"3.0","3.3","Hanoi Architectural University, Vietnam"
"2.48","3.13","Thammasat University, Thailand"
"2.26","3.42","Chulalongkorn University, Thailand"
"4.0","3.85","Tribhuvan University, Nepal"
"2.73","3.77","Chulalongkorn University, Thailand"
"2.86","2.93","Ahsanullah University of Science and Technology"
"3.0","3.67","Ho Chi Minh City University of Technology, Vietnam"
"3.74","3.31","Payap University, Thailand"
"3.0","3.3","Hanoi University of Technology, Vietnam"
"3.0","3.61","Agriculture University No. 4 (Nong Lam Univ.)"
"4.0","3.5","Tamil Nadu Agricultural University, India"
"3.42","3.38","Bangkok University, City, Thailand"
"2.0","3.15","Yezin Agricultural University, Myanmar"
"3.0","3.13","Eastern Visayas State Univeristy"
"3.34","3.4","Thammasat University, Thailand"
"3.0","3.07","Hanoi Architectural University, Vietnam"
"3.33","3.83","King Mongkut's Institute of Technology Ladkrabang,Thailand"
"3.92","3.35","Bangkok University, Thailand"
"3.04","4.0","University of Moratuwa, Sri Lanka"
"3.82","3.46","Ubon Ratchathani University, Thailand"
"3.2","3.83","Chulalongkorn University, Thailand"
"2.7","3.07","Thammasat University, Thailand"
"3.5","3.27","Aligarh Muslim University, India"
"3.5","4.0","Foreign Trade University, Vietnam"
"3.33","3.33","King Mongkut's Institute of Tech., Ladkrabang,Thailand"
"2.01","3.4","University of Colombo, Sri Lanka"
"3.24","3.44","King Mongkut's Institute of Tech., Ladkrabang,Thailand"
"3.0","3.73","Hanoi University of Technology, Vietnam"
"3.56","3.61","Thammasat University, Thailand"
"2.92","2.98","Ubon Ratchathani University, Thailand"
"1.0","3.17","Dagon University, Myanmar"
"4.0","3.75","University of Engineering & Technology Lahore, Pakistan"
"4.0","3.87","University of Chittagong, Bangladesh"
"2.85","3.19","University Sumatra Utara"
"3.5","3.91","Chulalongkorn University, Thailand"
"3.52","3.72","Chulalongkorn University, Thailand"
"3.38","3.57","Gadjah Mada University, Yogyakarta, Indonesia"
"3.5","3.89","University of San Carlos, Cebu City, Cebu, Philippines"
"3.53","3.81","Chiang Mai University, Thailand"
"3.32","3.52","Khon Kaen University, Thailand"
"3.0","3.65","University of Nottingham, England"
"3.11","3.33","Chiang Mai University, Thailand"
"3.5","3.86","Kurukshetra University, India"
"2.5","2.75","Ton Duc Thang University, Vietnam"
"3.07","3.44","Chiang Mai University, Thailand"
"3.33","3.5","Chulachomklao Royal Military Academy"
"3.77","3.94","Petra Christian University, Indonesia"
"2.5","2.79","University of Agriculture and Forestry, Ho Chi Minh City, Vietnam"
"3.04","3.12","Ho Chi Minh City University of Technology, Vietnam"
"3.2","3.57","King Mongkut's Institute of Tech., Ladkrabang,Thailand"
"3.5","3.78","Inst. of Agriculture & Animal Science, Rampur, Tribhuvan University, Nepal"
"3.58","3.48","Kasetsart University, Thailand"
"3.21","3.83","Sirindhorn International Institute of Technology, Rangsit, Thailand"
"3.05","3.4","International Islamic University Chittagong, Chittagong, Bangladesh"
"2.82","3.63","North South University, Bangladesh"
"3.55","3.88","Kasetsart University, Thailand"
"3.24","3.65","Jinan University, P.R.C."
"4.0","3.94","Tribhuvan University, Nepal"
"3.33","3.56","King Mongkut's Institute of Tech., Ladkrabang,Thailand"
"3.65","3.0","Pannasastra University of Cambodia"
"3.5","3.78","Tribhuvan University, Nepal"
"3.5","3.4","Tribhuvan University, Nepal"
"3.44","3.37","Thammasat University, Thailand"
"2.9","3.56","Kasetsart University, Thailand"
"3.58","3.58","Assumption University, Thailand"
"3.5","3.73","Huazhong Agricultural University, P.R. China"
"2.97","3.02","Suranaree University of Tech., Nakhon Ratchasima, Thailand"
"2.74","3.75","University of Moratuwa, Sri Lanka"
"3.0","3.29","Hue University of Agricultural and Forestry, Vietnam"
"2.5","3.02","Hue University of Agricultural and Forestry, Vietnam"
"3.5","2.88","Hanoi Architectural University, Vietnam"
"2.0","2.83","Mandalay Technological University, Myanmar"
"3.0","3.11","Hanoi University of Mining and Geology, Vietnam"
"3.73","3.67","Kasetsart University, Thailand"
"3.5","3.8","Posts and Telecommunications Institute of Technology, Vietnam"
"3.75","3.44","Tribhuvan University, Nepal"
"3.0","3.97","Hanoi University of Foreign Studies, Vietnam"
"3.52","3.55","Kasetsart University, Thailand"
"3.0","4.0","Tribhuvan University, Nepal"
"2.93","3.23","Mahidol University, Thailand"
"3.0","3.88","Tribhuvan University, Nepal"
"3.5","3.33","Sikkim Manipal Institute of Technology, India"
"3.0","3.37","Pangasinan State University,Philippines"
"3.0","3.28","Cantho University, Vietnam"
"3.21","3.39","Ho Chi Minh City Polytechnic University, Vietnam"
"2.5","3.2","University of Danang, Vietnam"
"2.62","3.24","Bangladesh University of Engineering & Technology, Dhaka, Bangladesh"
"3.5","3.51","University of Dhaka, Bangladesh"
"3.5","3.44","Tribhuvan University, Nepal"
"2.5","2.79","Hanoi University, Vietnam"
"3.0","3.44","University of Natural Sciences, Ho Chi Minh City, Vietnam"
"3.36","3.3","Chulalongkorn University, Thailand"
"4.0","3.67","Tribhuvan University, Nepal"
"3.72","2.89","Sripatum University, Thailand"
"3.5","3.24","Amravati University, India"
"3.2","3.67","University of Riau, Indonesia"
"3.5","2.78","Cantho University, Vietnam"
"3.0","3.06","Cantho University, Vietnam"
"3.5","3.67","Hue University of Science, Vietnam"
"2.5","3.54","Hanoi University of Technology, Vietnam"
"3.0","3.94","Hanoi University of Technology, Vietnam"
"3.15","3.07","Kasetsart University, Thailand"
"3.08","3.19","Kasetsart University, Thailand"
"3.0","3.37","Yangon Technological University, Myanmar"
"3.37","3.19","King Mongkut's University of Technology, Thonburi, Thailand"
"2.89","3.25","Kasetsart University, Thailand"
"2.96","3.11","Kasetsart University, Thailand"
"3.17","3.52","Thammasat University, Thailand"
"3.75","3.25","Rangsit University, Thailand"
"3.13","3.15","King Mongkut's Institute of Tech., Ladkrabang,Thailand"
"3.62","3.35","Purbanchal University, Nepal"
"3.54","3.6","Royal Police Cadet Academy, Thailand"
"3.59","3.19","Royal Police Cadet Academy, Thailand"
"2.94","3.7","University of Peradeniya, Sri Lanka"
"2.9","3.34","Yamaguchi University, Japan"
"2.91","3.14","King Mongkut's University of Technology, Thonburi, Thailand"
"2.92","3.06","Siam University, Bangkok, Thailand"
"2.0","2.81","University of Distance Education, Yangon, Myanmar"
"3.35","3.22","King Mongkut's Institute of Tech., Ladkrabang,Thailand"
"3.0","3.83","College of Architecture, Ho Chi Minh City, Vietnam"
"2.5","3.13","University of Technology, Vietnam"
"3.0","2.98","University of Communication and Transport, Vietnam"
"4.0","3.85","University of Engineering & Technology, Lahore, Pakistan"
"2.95","3.56","Thammasat University, Thailand"
"3.0","3.33","Ho Chi Minh University of Natural Sciences, Vietnam"
"2.5","3.44","Ho Chi Minh University of Natural Sciences, Vietnam"
"3.5","3.61","Ho Chi Minh University of Natural Sciences, Vietnam"
"3.5","3.72","University of Mining and Geology, Vietnam"
"3.5","3.61","Hanoi University of Technology, Vietnam"
"3.0","3.79","Ho Chi Minh City University of Technology, Vietnam"
"1.0","3.29","University of Distance Education, Yangon, Myanmar"
"3.37","3.1","University of General Achmad Yani"
"3.44","3.39","Walailak University, Thailand"
"3.74","3.61","GC University, Lahore, Pakistan"
"3.5","3.92","University of Delhi, India"
"3.5","3.57","National Institute of Technology"
"4.0","3.71","Assam Engineering College, Guwahati, India"
"4.0","3.78","Bangladesh Agricultural University, Mymensingh"
"3.0","3.54","Cantho University, Vietnam"
"3.26","3.5","Kasetsart University, Thailand"
"3.0","4.0","Ho Chi Minh City University of Technology, Vietnam"
"3.67","3.71","Kasetsart University, Thailand"
"2.99","3.73","Dalhousie University, Canada"
"2.82","3.64","Hongik University"
"3.0","3.5","Vietnam Forestry University, Vietnam"
"3.47","3.56","Prince of Songkla University, Hat Yai, Thailand"
"3.31","3.54","Kasetsart University, Thailand"
"3.5","3.87","Cantho University, Vietnam"
"2.5","3.33","Hanoi Agricultural University, Vietnam"
"3.02","3.68","Bangladesh University of Engineering & Technology, Dhaka, Bangladesh"
"3.64","3.15","Islamic University of Technology (IUT), Gazipur, Bangladesh"
"3.64","3.35","Khon Kaen University, Thailand"
"3.46","2.91","Muhammadiyah University in West Sumatera"
"2.0","2.77","Yangon Institute of Economics, Myanmar"
"3.52","3.04","Valaya Alongkorn Rajabhat University,Thailand"
"4.0","3.61","Bharathidasan University, Tiruchirapalli"
"2.85","3.46","Chulalongkorn University, Thailand"
"2.89","4.0","Bangladesh University of Engineering & Technology, Dhaka, Bangladesh"
"3.05","3.02","Webster University, Cha-Am,Thailand"
"3.43","3.65","King Mongkut's Institute of Tech., Ladkrabang,Thailand"
"3.84","3.72","Sirindhorn International Institute of Technology, Thailand"
"2.97","3.54","Ho Chi Minh City University of Technology, Vietnam"
"2.97","3.61","Thammasat University, Thailand"
"2.99","3.5","Thammasat University, Thailand"
"3.5","3.83","Inst. of Agriculture & Animal Science, Rampur"
"3.0","3.57","Ho Chi Minh City University of Technology, Vietnam"
"3.38","3.54","Kasetsart University, Thailand"
"3.82","3.83","Kasetsart University, Thailand"
"3.78","3.95","Kasetsart University, Thailand"
"1.0","3.13","Yezin Agricultural University, Myanmar"
"3.23","3.21","King Mongkut's University of Technology, Thonburi, Thailand"
"3.0","3.75","University of Fisheries, Nha Trang, Vietnam"
"3.0","3.1","Ho Chi Minh City University of Technical Education, Vietnam"
"3.5","3.5","Tribhuvan University, Nepal"
"3.0","3.59","Hanoi University of Science, Vietnam"
"4.0","2.94","Quaid-E-Awam Univ. of Eng. Science & Tech., Nawabshah, PK"
"3.63","3.72","King Mongkut's University of Technology, Thonburi, Thailand"
"3.5","3.5","Visvesvaraya Technological University, Belgaum, India"
"3.68","3.85","Kasetsart University, Thailand"
"2.73","3.19","Khulna University of Engineering and Technology"
"4.0","4.0","Dr. A.S. College of Agril. Engineering, MPKV"
"3.27","3.52","Kasetsart University, Thailand"
"3.0","3.3","Moscow State University"
"3.37","3.28","Kasetsart University, Thailand"
"3.73","3.44","Rangsit University, Thailand"
"3.72","3.98","Kasetsart University, Thailand"
"3.5","3.39","University of Roorkee, India"
"3.75","2.98","Rajamangala Institute of Technology, Thailand"
"4.0","3.65","University of Mumbai, Mumbai, India"
"3.26","3.43","Chulalongkorn University, Thailand"
"3.0","3.5","University of Agriculture and Forestry, Ho Chi Minh City, Vietnam"
"3.0","2.78","Technical Education University"
"3.68","3.2","Pokhara University"
"2.75","3.15","Thammasat University, Thailand"
"3.31","3.88","King Mongkut's University of Technology, Thonburi, Thailand"
"3.0","3.15","Cantho University, Vietnam"
"3.0","3.4","Hanoi University of Technology, Vietnam"
"2.61","2.8","National University of Laos"
"3.01","3.94","University of Moratuwa, Sri Lanka"
"2.8","3.75","Kasetsart University, Thailand"
"2.0","3.04","Yangon Technological University, Myanmar"
"3.0","3.17","Cantho University, Vietnam"
"2.86","3.2","Royal University of Phnom Penh, Cambodia"
"3.5","2.78","Tad Thong Irrigation College"
"4.0","3.73","University of Chittagong, Bangladesh"
"2.63","3.55","Khulna University of Engineering and Technology"
"3.0","3.5","Institut National Des Telecommunications, France"
"2.75","3.6","Institut National Des Telecommunications, France"
"2.75","3.35","Institut National Des Telecommunications, France"
"2.5","2.89","University of Agriculture and Forestry, Ho Chi Minh City, Vietnam"
"3.5","2.81","Balkh University, Afghanistan"
"3.5","3.52","Cantho University, Vietnam"
"2.85","3.0","Pokhara University"
"4.0","4.0","Bangladesh Agricultural University, Bangladesh"
"3.5","4.0","Central Luzon State University, Nueva Ecija, Philippines"
"2.4","3.06","University of Technology, Vietnam"
"3.24","3.5","Petra Christian University, Indonesia"
"4.0","3.67","University of Engineering & Technology, Lahore, Pakistan"
"3.52","3.73","Beijing Forestry Unversity"
"2.5","3.42","Hue University of Agricultural and Forestry, Vietnam"
"3.41","3.92","Petra Christian University, Indonesia"
"3.23","3.88","Silpakorn University, Nakhon Pathom Province, Thailand"
"3.6","3.92","University of Peradeniya, Sri Lanka"
"3.0","4.0","Ho Chi Minh City University of Technology, Vietnam"
"2.75","3.33","Royal University of Law and Economics, Cambodia"
"2.75","3.15","Royal University of Law and Economics, Cambodia"
"3.36","3.47","National University of Laos"
"2.5","3.46","Cebu Institute of Technology, Philippines"
"2.75","3.25","Institut National Des Telecommunications, France"
"3.24","2.97","Kasetsart University, Thailand"
"3.9","3.74","Universita Degli Studi Di Pavia"
"2.2","3.57","University of London, UK"
"3.33","3.54","King Mongkut's University of Technology, Thonburi, Thailand"
"2.29","3.27","Chulalongkorn University, Thailand"
"3.39","3.72","King Mongkut's Institute of Tech., Ladkrabang,Thailand"
"2.89","3.19","National University of Laos, Laos"
"3.3","3.0","Valaya Alongkorn Rajabhat University,Thailand"
"2.0","3.31","Assumption University, Thailand"
"2.5","3.04","Van Lang University"
"3.0","3.81","University of Economics of Ho Chi Minh City, Vietnam"
"3.5","3.48","Ho Chi Minh University of Medicine and Pharmacy, Vietnam"
"2.94","3.95","University of Dhaka, Bangladesh"
"3.5","3.48","Ho Chi Minh University of Medicine and Pharmacy, Vietnam"
"3.5","3.36","Ho Chi Minh City University of Economics, Vietnam"
"3.0","3.8","Ho Chi Minh City University of Economics, Vietnam"
"2.43","3.06","Kathmandu University, Nepal"
"3.1","3.33","Syiah Kuala University, Indonesia"
"3.0","3.0","Central Luzon State University, Nueva Ecija, Philippines"
"3.5","3.27","St Josephs College, North Bengal University"
"2.98","3.9","University of Moratuwa, Sri Lanka"
"3.0","3.31","Mandalay Technological University, Myanmar"
"3.0","3.5","Hanoi University of Technology, Vietnam"
"3.57","3.83","King Mongkut's Inst. of Technology, North Bangkok, Thailand"
"2.98","3.08","Rajshahi University of Engineering & Technology, Bangladesh"
"3.06","3.0","Kasetsart University, Thailand"
"3.38","3.41","Kasetsart University, Thailand"
"2.92","3.19","King Mongkut's Institute of Technology Ladkrabang,Thailand"
"2.52","3.21","Ho Chi Minh City University of Technology, Vietnam"
"3.02","3.21","Royal University of Agriculture, Cambodia"
"2.5","2.97","Hanoi Transport and Communication University, Vietnam"
"2.85","3.33","Suranaree University of Tech., Nakhon Ratchasima, Thailand"
"3.5","3.57","Ho Chi Minh City University of Economics, Vietnam"
"3.0","3.6","Hanoi University of Polytechnic,Vietnam"
"3.5","3.62","University of Economics of Ho Chi Minh City, Vietnam"
"3.28","3.12","Loei Rajabhat University"
"2.57","3.88","Chulalongkorn University, Thailand"
"3.04","3.25","Khon Kaen University, Thailand"
"3.0","3.83","National University of Vietnam, Hochiminh"
"3.0","3.22","Cantho University, Vietnam"
"2.5","3.11","Cantho University, Vietnam"
"3.5","3.79","University of Fisheries, Nha Trang, Vietnam"
"3.5","3.94","Tribhuvan University, Nepal"
